Title,Authors,Link,Bookshelf
"Tom Swift and His Wizard Camera, Or, Thrilling Adventures While Taking Moving Pictures",Appleton, Victor,http://www.gutenberg.org/ebooks/1283,Children's Book Series
"Tom Swift and His Air Scout, Or, Uncle Sam's Mastery of the Sky",Appleton, Victor,http://www.gutenberg.org/ebooks/1284,Children's Book Series
The Water Goats, and Other Troubles,Butler, Ellis Parker, 1869-1937,http://www.gutenberg.org/ebooks/1285,
Tales from Shakespeare,"Lamb, Charles, 1775-1834, Lamb, Mary, 1764-1847",http://www.gutenberg.org/ebooks/1286,
The Poems of Goethe, Translated in the Original Metres,"Goethe, Johann Wolfgang von, 1749-1832, Bowring, Edgar Alfred, 1826-1911 [Translator]",http://www.gutenberg.org/ebooks/1287,
Dream Days,Grahame, Kenneth, 1859-1932,http://www.gutenberg.org/ebooks/1288,
Three Ghost Stories,Dickens, Charles, 1812-1870,http://www.gutenberg.org/ebooks/1289,
Salammbo,Flaubert, Gustave, 1821-1880,http://www.gutenberg.org/ebooks/1290,"Historical Fiction, Banned Books from Anne Haight's list"
Herodias,Flaubert, Gustave, 1821-1880,http://www.gutenberg.org/ebooks/1291,
The Way of the World,Congreve, William, 1670-1729,http://www.gutenberg.org/ebooks/1292,
Sesame and Lilies,Ruskin, John, 1819-1900,http://www.gutenberg.org/ebooks/1293,
The Firm of Nucingen,"Balzac, Honoré de, 1799-1850, Waring, James [Translator]",http://www.gutenberg.org/ebooks/1294,
Ceres' Runaway, and Other Essays,Meynell, Alice, 1847-1922,http://www.gutenberg.org/ebooks/1295,
The Provost,Galt, John, 1779-1839,http://www.gutenberg.org/ebooks/1296,
The Iron Puddler: My Life in the Rolling Mills and What Came of It,Davis, James J. (James John), 1873-1947,http://www.gutenberg.org/ebooks/1297,
The Virginian: A Horseman of the Plains,Wister, Owen, 1860-1938,http://www.gutenberg.org/ebooks/1298,"Western, Bestsellers, American, 1895-1923"
The Heritage of the Sioux,Bower, B. M., 1871-1940,http://www.gutenberg.org/ebooks/1299,Western
Riders of the Purple Sage,Grey, Zane, 1872-1939,http://www.gutenberg.org/ebooks/1300,Western
The French Revolution: A History,Carlyle, Thomas, 1795-1881,http://www.gutenberg.org/ebooks/1301,
The Enemies of Books,Blades, William, 1824-1890,http://www.gutenberg.org/ebooks/1302,Bibliomania
The Scapegoat,Caine, Hall, Sir, 1853-1931,http://www.gutenberg.org/ebooks/1303,
Bulchevy's Book of English Verse,Quiller-Couch, Arthur, 1863-1944 [Editor],http://www.gutenberg.org/ebooks/1304,
The Ball at Sceaux,"Balzac, Honoré de, 1799-1850, Bell, Clara, 1834-1927 [Translator]",http://www.gutenberg.org/ebooks/1305,
Seven Men [Excerpts],Beerbohm, Max, Sir, 1872-1956,http://www.gutenberg.org/ebooks/1306,
The Magic Skin,"Balzac, Honoré de, 1799-1850, Marriage, Ellen, 1865-1946 [Translator]",http://www.gutenberg.org/ebooks/1307,
"A Florentine Tragedy, La Sainte Courtisane","Wilde, Oscar, 1854-1900, Ross, Robert Baldwin, 1869-1918 [Author of introduction, etc.]",http://www.gutenberg.org/ebooks/1308,
The Spirit of Place, and Other Essays,Meynell, Alice, 1847-1922,http://www.gutenberg.org/ebooks/1309,
The Annals of the Parish Or, the Chronicle of Dalmailing During the Ministry of the Rev. Micah Balwhidder,Galt, John, 1779-1839,http://www.gutenberg.org/ebooks/1310,
If: A Play in Four Acts,Dunsany, Lord, 1878-1957,http://www.gutenberg.org/ebooks/1311,Fantasy
Selected Stories of Bret Harte,Harte, Bret, 1836-1902,http://www.gutenberg.org/ebooks/1312,Western
Over the Sliprails,Lawson, Henry, 1867-1922,http://www.gutenberg.org/ebooks/1313,Australia
The Malefactor,Oppenheim, E. Phillips (Edward Phillips), 1866-1946,http://www.gutenberg.org/ebooks/1314,
Autobiography and Selected Essays,Huxley, Thomas Henry, 1825-1895,http://www.gutenberg.org/ebooks/1315,
Some Reminiscences,Conrad, Joseph, 1857-1924,http://www.gutenberg.org/ebooks/1316,
Saltbush Bill, J. P.,Paterson, A. B. (Andrew Barton), 1864-1941,http://www.gutenberg.org/ebooks/1317,Australia
The Twin Hells A Thrilling Narrative of Life in the Kansas and Missouri Penitentiaries,Reynolds, John N. (John Newton),http://www.gutenberg.org/ebooks/1318,
Increasing Human Efficiency in Business A Contribution to the Psychology of Business,Scott, Walter Dill, 1869-1955,http://www.gutenberg.org/ebooks/1319,Psychology
Criminal Psychology: A Manual for Judges, Practitioners, and Students,"Gross, Hans, 1847-1915, Jastrow, Joseph, 1863-1944 [Author of introduction, etc.], Kallen, Horace Meyer, 1882-1974 [Translator]",http://www.gutenberg.org/ebooks/1320,"Crime Nonfiction, Psychology"
The Waste Land,Eliot, T. S. (Thomas Stearns), 1888-1965,http://www.gutenberg.org/ebooks/1321,Poetry
Leaves of Grass,Whitman, Walt, 1819-1892,http://www.gutenberg.org/ebooks/1322,"Best Books Ever Listings, Poetry, Banned Books from Anne Haight's list"
History of the Conquest of Peru With a Preliminary View of the Civilization of the Incas,Prescott, William Hickling, 1796-1859,http://www.gutenberg.org/ebooks/1323,"Anthropology, Native America"
Russia in 1919,Ransome, Arthur, 1884-1967,http://www.gutenberg.org/ebooks/1324,
"Twenty Years at Hull House, with Autobiographical Notes",Addams, Jane, 1860-1935,http://www.gutenberg.org/ebooks/1325,
The Crisis in Russia,Ransome, Arthur, 1884-1967,http://www.gutenberg.org/ebooks/1326,
Elizabeth and Her German Garden,Von Arnim, Elizabeth, 1866-1941,http://www.gutenberg.org/ebooks/1327,Horticulture
The Tinker's Wedding,Synge, J. M. (John Millington), 1871-1909,http://www.gutenberg.org/ebooks/1328,
A Voyage to Arcturus,Lindsay, David, 1876-1945,http://www.gutenberg.org/ebooks/1329,"Best Books Ever Listings, Science Fiction"
The Story of Little Black Sambo, and The Story of Little Black Mingo,Bannerman, Helen, 1862-1946,http://www.gutenberg.org/ebooks/1330,
ABC's of Science,Oliver, Charles A. (Charles Alexander), 1858-1932,http://www.gutenberg.org/ebooks/1331,
Peter Pan in Kensington Gardens,Barrie, J. M. (James Matthew), 1860-1937,http://www.gutenberg.org/ebooks/1332,
"Robert F. Murray (Author of the Scarlet Gown): His Poems, with a Memoir","Murray, R. F. (Robert Fuller), 1863-1894, Lang, Andrew, 1844-1912 [Editor]",http://www.gutenberg.org/ebooks/1333,
Paul Kelver,Jerome, Jerome K. (Jerome Klapka), 1859-1927,http://www.gutenberg.org/ebooks/1334,
The Ancien Régime,Kingsley, Charles, 1819-1875,http://www.gutenberg.org/ebooks/1335,
Shelley: An Essay,Thompson, Francis, 1859-1907,http://www.gutenberg.org/ebooks/1336,
Shelley,Waterlow, Sydney, 1878-1944,http://www.gutenberg.org/ebooks/1337,
Selected Prose of Oscar Wilde,"Wilde, Oscar, 1854-1900, Ross, Robert Baldwin, 1869-1918 [Editor]",http://www.gutenberg.org/ebooks/1338,
Salomé,Wilde, Oscar, 1854-1900,http://www.gutenberg.org/ebooks/1339,FR Théâtre
Autobiography of Andrew Dickson White — Volume 1,White, Andrew Dickson, 1832-1918,http://www.gutenberg.org/ebooks/1340,
The Altruist in Politics,Cardozo, Benjamin N. (Benjamin Nathan), 1870-1938,http://www.gutenberg.org/ebooks/1341,
Pride and Prejudice,Austen, Jane, 1775-1817,http://www.gutenberg.org/ebooks/1342,"Best Books Ever Listings, Harvard Classics"
Bureaucracy,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1343,
The Secrets of the Princesse de Cadignan,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1344,
The Vicar of Tours,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1345,
The Eighteenth Brumaire of Louis Bonaparte,Marx, Karl, 1818-1883,http://www.gutenberg.org/ebooks/1346,
A New Philosophy: Henri Bergson,"Le Roy, Edouard, 1870-1954, Benson, Vincent [Translator]",http://www.gutenberg.org/ebooks/1347,Philosophy
A Master's Degree,McCarter, Margaret Hill, 1860-1938,http://www.gutenberg.org/ebooks/1348,
Russia,Wallace, Donald Mackenzie, 1841-1919,http://www.gutenberg.org/ebooks/1349,
The Country Doctor,"Balzac, Honoré de, 1799-1850, Bell, Clara, 1834-1927 [Translator], Marriage, Ellen, 1865-1946 [Translator]",http://www.gutenberg.org/ebooks/1350,
The Chignecto Isthmus and Its First Settlers,Trueman, Howard, 1837-1908,http://www.gutenberg.org/ebooks/1351,
An Old Maid,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1352,
Off on a Comet! a Journey through Planetary Space,Verne, Jules, 1828-1905,http://www.gutenberg.org/ebooks/1353,Science Fiction
Chronicles of Avonlea,Montgomery, L. M. (Lucy Maud), 1874-1942,http://www.gutenberg.org/ebooks/1354,"Children's Literature, Canada"
"The Underground City, Or, The Black Indies (Sometimes Called The Child of the Cavern)",Verne, Jules, 1828-1905,http://www.gutenberg.org/ebooks/1355,
"The Cruise of the ""Cachalot"" Round the World After Sperm Whales",Bullen, Frank Thomas, 1857-1915,http://www.gutenberg.org/ebooks/1356,
Madame Firmiani,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1357,
Enoch Arden, &c.,Tennyson, Alfred Tennyson, Baron, 1809-1892,http://www.gutenberg.org/ebooks/1358,
A Guide to the Best Historical Novels and Tales,Nield, Jonathan, 1863-,http://www.gutenberg.org/ebooks/1359,"Harvard Classics, Historical Fiction"
Historical Lectures and Essays,Kingsley, Charles, 1819-1875,http://www.gutenberg.org/ebooks/1360,
"Tom Swift and His Giant Cannon, Or, The Longest Shots on Record",Appleton, Victor,http://www.gutenberg.org/ebooks/1361,Children's Book Series
"Tom Swift and His Undersea Search, Or, the Treasure on the Floor of the Atlantic",Appleton, Victor,http://www.gutenberg.org/ebooks/1362,Children's Book Series
"Tom Swift Among the Fire Fighters, Or, Battling with Flames from the Air",Appleton, Victor,http://www.gutenberg.org/ebooks/1363,Children's Book Series
"Tom Swift and His Electric Locomotive, Or, Two Miles a Minute on the Rails",Appleton, Victor,http://www.gutenberg.org/ebooks/1364,Children's Book Series
The Complete Poetical Works of Henry Wadsworth Longfellow,Longfellow, Henry Wadsworth, 1807-1882,http://www.gutenberg.org/ebooks/1365,"Bibliomania, Poetry"
The Cloister and the Hearth,Reade, Charles, 1814-1884,http://www.gutenberg.org/ebooks/1366,Historical Fiction
Findelkind,Ouida, 1839-1908,http://www.gutenberg.org/ebooks/1367,
When the World Shook Being an Account of the Great Adventure of Bastin, Bickley and Arbuthnot,Haggard, H. Rider (Henry Rider), 1856-1925,http://www.gutenberg.org/ebooks/1368,
Paz (La Fausse Maitresse),"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1369,
Autobiography of Andrew Dickson White — Volume 2,White, Andrew Dickson, 1832-1918,http://www.gutenberg.org/ebooks/1370,
"Astoria, Or, Anecdotes of an Enterprise Beyond the Rocky Mountains",Irving, Washington, 1783-1859,http://www.gutenberg.org/ebooks/1371,Western
The Adventures of Captain Bonneville, U. S. A., in the Rocky Mountains and the Far West,"Bonneville, Benjamin Louis Eulalie de, 1796-1878, Irving, Washington, 1783-1859",http://www.gutenberg.org/ebooks/1372,
Study of a Woman,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1373,
Vendetta,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1374,
New Chronicles of Rebecca,Wiggin, Kate Douglas Smith, 1856-1923,http://www.gutenberg.org/ebooks/1375,Children's Literature
"The Little White Bird, Or, Adventures in Kensington Gardens",Barrie, J. M. (James Matthew), 1860-1937,http://www.gutenberg.org/ebooks/1376,
The Talisman,Scott, Walter, 1771-1832,http://www.gutenberg.org/ebooks/1377,Historical Fiction
The Land of Footprints,White, Stewart Edward, 1873-1946,http://www.gutenberg.org/ebooks/1378,
"A Straight Deal, Or, The Ancient Grudge",Wister, Owen, 1860-1938,http://www.gutenberg.org/ebooks/1379,
The Two Brothers,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1380,
Poems — Volume 1,Meredith, George, 1828-1909,http://www.gutenberg.org/ebooks/1381,
Poems — Volume 2,Meredith, George, 1828-1909,http://www.gutenberg.org/ebooks/1382,
Poems — Volume 3,Meredith, George, 1828-1909,http://www.gutenberg.org/ebooks/1383,
"The Ayrshire Legatees, Or, The Pringle Family",Galt, John, 1779-1839,http://www.gutenberg.org/ebooks/1384,
Lin McLean,Wister, Owen, 1860-1938,http://www.gutenberg.org/ebooks/1385,
Lady Baltimore,Wister, Owen, 1860-1938,http://www.gutenberg.org/ebooks/1386,Bestsellers, American, 1895-1923
Mother,Wister, Owen, 1860-1938,http://www.gutenberg.org/ebooks/1387,
"Padre Ignacio, Or, The Song of Temptation",Wister, Owen, 1860-1938,http://www.gutenberg.org/ebooks/1388,
Gobseck,"Balzac, Honoré de, 1799-1850, Marriage, Ellen, 1865-1946 [Translator]",http://www.gutenberg.org/ebooks/1389,
The Jimmyjohn Boss, and Other Stories,Wister, Owen, 1860-1938,http://www.gutenberg.org/ebooks/1390,Western
Penelope's Irish Experiences,Wiggin, Kate Douglas Smith, 1856-1923,http://www.gutenberg.org/ebooks/1391,Children's Literature
The Seven Poor Travellers,Dickens, Charles, 1812-1870,http://www.gutenberg.org/ebooks/1392,
Amours De Voyage,Clough, Arthur Hugh, 1819-1861,http://www.gutenberg.org/ebooks/1393,
The Holly-Tree,Dickens, Charles, 1812-1870,http://www.gutenberg.org/ebooks/1394,
Letters on Literature,Lang, Andrew, 1844-1912,http://www.gutenberg.org/ebooks/1395,
Rienzi, the Last of the Roman Tribunes,Lytton, Edward Bulwer Lytton, Baron, 1803-1873,http://www.gutenberg.org/ebooks/1396,Historical Fiction
"The Ruins, Or, Meditation on the Revolutions of Empires and the Law of Nature",Volney, C.-F. (Constantin-François), 1757-1820,http://www.gutenberg.org/ebooks/1397,
The Doré Lectures Being Sunday addresses at the Doré Gallery, London, given in connection with the Higher Thought Centre,Troward, T. (Thomas), 1847-1916,http://www.gutenberg.org/ebooks/1398,
Anna Karenina,"Tolstoy, Leo, graf, 1828-1910, Garnett, Constance, 1861-1946 [Translator]",http://www.gutenberg.org/ebooks/1399,"Best Books Ever Listings, Harvard Classics, Movie Books"
Great Expectations,Dickens, Charles, 1812-1870,http://www.gutenberg.org/ebooks/1400,Best Books Ever Listings
Tarzan the Untamed,Burroughs, Edgar Rice, 1875-1950,http://www.gutenberg.org/ebooks/1401,"Movie Books, Adventure"
Where the Blue Begins,Morley, Christopher, 1890-1957,http://www.gutenberg.org/ebooks/1402,
A Start in Life,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1403,
The Federalist Papers,"Hamilton, Alexander, 1757-1804, Jay, John, 1745-1829, Madison, James, 1751-1836",http://www.gutenberg.org/ebooks/1404,"United States, United States Law"
The Collection of Antiquities,"Balzac, Honoré de, 1799-1850, Marriage, Ellen, 1865-1946 [Translator]",http://www.gutenberg.org/ebooks/1405,
The Perils of Certain English Prisoners,Dickens, Charles, 1812-1870,http://www.gutenberg.org/ebooks/1406,
A Message from the Sea,Dickens, Charles, 1812-1870,http://www.gutenberg.org/ebooks/1407,
The Natural History of Selborne,White, Gilbert, 1720-1793,http://www.gutenberg.org/ebooks/1408,
The Soul of the Far East,Lowell, Percival, 1855-1916,http://www.gutenberg.org/ebooks/1409,
The Commission in Lunacy,"Balzac, Honoré de, 1799-1850, Bell, Clara, 1834-1927 [Translator]",http://www.gutenberg.org/ebooks/1410,
Domestic Peace,"Balzac, Honoré de, 1799-1850, Bell, Clara, 1834-1927 [Translator], Marriage, Ellen, 1865-1946 [Translator]",http://www.gutenberg.org/ebooks/1411,
Masterman Ready,Marryat, Frederick, 1792-1848,http://www.gutenberg.org/ebooks/1412,
Tom Tiddler's Ground,Dickens, Charles, 1812-1870,http://www.gutenberg.org/ebooks/1413,
Somebody's Luggage,Dickens, Charles, 1812-1870,http://www.gutenberg.org/ebooks/1414,
Doctor Marigold,Dickens, Charles, 1812-1870,http://www.gutenberg.org/ebooks/1415,
Mrs. Lirriper's Lodgings,Dickens, Charles, 1812-1870,http://www.gutenberg.org/ebooks/1416,
Sons of the Soil,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1417,
Country Sentiment,Graves, Robert, 1895-1985,http://www.gutenberg.org/ebooks/1418,
Mugby Junction,Dickens, Charles, 1812-1870,http://www.gutenberg.org/ebooks/1419,
London's Underworld,Holmes, Thomas, 1846-1918,http://www.gutenberg.org/ebooks/1420,
Mrs. Lirriper's Legacy,Dickens, Charles, 1812-1870,http://www.gutenberg.org/ebooks/1421,
Going into Society,Dickens, Charles, 1812-1870,http://www.gutenberg.org/ebooks/1422,
No Thoroughfare,"Collins, Wilkie, 1824-1889, Dickens, Charles, 1812-1870",http://www.gutenberg.org/ebooks/1423,
Castle Rackrent,"Edgeworth, Maria, 1767-1849, Ritchie, Anne Thackeray, 1837-1919 [Author of introduction, etc.]",http://www.gutenberg.org/ebooks/1424,
El Verdugo,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1425,
The Recruit,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1426,
A Drama on the Seashore,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1427,
La Grenadiere,"Balzac, Honoré de, 1799-1850, Marriage, Ellen, 1865-1946 [Translator]",http://www.gutenberg.org/ebooks/1428,
The Garden Party, and Other Stories,Mansfield, Katherine, 1888-1923,http://www.gutenberg.org/ebooks/1429,New Zealand
Beautiful Stories from Shakespeare,"Nesbit, E. (Edith), 1858-1924, Shakespeare, William, 1564-1616",http://www.gutenberg.org/ebooks/1430,Children's Literature
Trooper Peter Halket of Mashonaland,Schreiner, Olive, 1855-1920,http://www.gutenberg.org/ebooks/1431,
Seraphita,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1432,
The Red Inn,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1433,
Essays,Meynell, Alice, 1847-1922,http://www.gutenberg.org/ebooks/1434,
Miscellaneous Papers,Dickens, Charles, 1812-1870,http://www.gutenberg.org/ebooks/1435,
A Voyage to Abyssinia,"Lobo, Jerónimo, 1596?-1678, Morley, Henry, 1822-1894 [Editor], Johnson, Samuel, 1709-1784 [Translator]",http://www.gutenberg.org/ebooks/1436,
Juana,"Balzac, Honoré de, 1799-1850, Wormeley, Katharine Prescott, 1830-1908 [Translator]",http://www.gutenberg.org/ebooks/1437,
No Name,Collins, Wilkie, 1824-1889,http://www.gutenberg.org/ebooks/1438,
